ID_Movimento;Data;Tipo_Movimento;Categoria;Valor;Observacao
1652;2022-11-13 19:03:57.202280;Saída;Outros;46393.53;Pagamento de imposto
1114;2023-02-10 19:03:57.202280;Entrada;Serviço;46232.91;Despesa de operação
4372;2022-12-09 19:03:57.202280;Saída;Venda;25544.29;Outros recebimentos
2866;2023-05-22 19:03:57.202280;Saída;Serviço;31969.06;Pagamento de imposto
3441;2024-05-16 19:03:57.202280;Saída;Serviço;22859.94;Recebimento de cliente X
3751;2023-07-03 19:03:57.202280;Saída;Salário;34499.5;Despesa de operação
1988;2022-12-02 19:03:57.202280;Saída;Imposto;19661.99;Outros recebimentos
1373;2023-11-19 19:03:57.202280;Saída;Venda;25616.46;Recebimento de cliente X
4758;2024-04-29 19:03:57.202280;Saída;Venda;34782.63;Pagamento por venda
2759;2023-01-31 19:03:57.202280;Entrada;Imposto;40171.83;Reembolso de serviço
4543;2024-09-10 19:03:57.202280;Saída;Imposto;2270.51;Reembolso de serviço
4981;2023-11-24 19:03:57.202280;Entrada;Venda;25843.53;Pagamento por venda
4653;2024-03-15 19:03:57.202280;Saída;Serviço;892.81;Reembolso de serviço
4757;2024-01-11 19:03:57.202280;Saída;Venda;41930.51;Despesa de operação
3024;2023-04-15 19:03:57.202280;Saída;Venda;27116.73;Recebimento de cliente X
4207;2024-09-19 19:03:57.202280;Entrada;Outros;48647.89;Salário
2321;2023-07-15 19:03:57.202280;Saída;Venda;2741.05;Salário
1622;2024-04-15 19:03:57.202280;Saída;Serviço;10282.52;Salário
1400;2024-03-23 19:03:57.202280;Saída;Serviço;44698.41;Pagamento de imposto
2202;2023-08-28 19:03:57.202280;Entrada;Outros;48708.83;Pagamento por venda
3855;2023-01-05 19:03:57.202280;Entrada;Venda;44912.38;Recebimento de cliente X
3083;2024-09-28 19:03:57.202280;Entrada;Serviço;35579.54;Pagamento por venda
2898;2024-11-09 19:03:57.202280;Entrada;Serviço;46002.45;Recebimento de cliente X
3332;2024-09-02 19:03:57.202280;Entrada;Outros;1912.6;Salário
2653;2022-12-12 19:03:57.202280;Saída;Serviço;34956.81;Despesa de operação
2105;2024-04-17 19:03:57.202280;Entrada;Venda;6487.06;Salário
3085;2024-08-25 19:03:57.202280;Entrada;Imposto;26436.61;Reembolso de serviço
1513;2024-10-03 19:03:57.202280;Entrada;Venda;13159.37;Recebimento de cliente X
3513;2024-04-21 19:03:57.202280;Entrada;Serviço;15075.78;Despesa de operação
3334;2022-12-01 19:03:57.202280;Saída;Venda;40938.26;Despesa de operação
4106;2023-04-04 19:03:57.202280;Saída;Serviço;21868.99;Despesa de operação
4956;2024-05-14 19:03:57.202280;Saída;Venda;19695.36;Outros recebimentos
2027;2022-12-27 19:03:57.202280;Saída;Imposto;25385.75;Pagamento de imposto
4489;2024-04-01 19:03:57.202280;Entrada;Imposto;44149.12;Reembolso de serviço
3219;2023-02-02 19:03:57.202280;Saída;Outros;26944.0;Recebimento de cliente X
4417;2023-11-22 19:03:57.202280;Entrada;Serviço;39824.66;Pagamento de imposto
2537;2023-01-19 19:03:57.202280;Entrada;Outros;43108.83;Salário
1354;2023-02-09 19:03:57.202280;Saída;Imposto;10002.76;Outros recebimentos
4512;2023-06-30 19:03:57.202280;Entrada;Venda;35721.8;Pagamento de imposto
2841;2024-07-11 19:03:57.202280;Entrada;Venda;33033.27;Pagamento por venda
4175;2024-05-19 19:03:57.202280;Entrada;Salário;11965.92;Reembolso de serviço
1808;2024-09-21 19:03:57.202280;Saída;Venda;13656.59;Reembolso de serviço
4154;2024-06-02 19:03:57.202280;Saída;Salário;44126.71;Salário
1553;2024-06-19 19:03:57.202280;Entrada;Outros;15550.77;Salário
1310;2023-09-01 19:03:57.202280;Entrada;Imposto;8244.44;Recebimento de cliente X
4029;2024-09-06 19:03:57.202280;Entrada;Imposto;14577.66;Pagamento de imposto
2711;2024-08-07 19:03:57.202280;Saída;Salário;29069.49;Reembolso de serviço
2628;2023-01-23 19:03:57.202280;Entrada;Salário;23473.65;Pagamento de imposto
2919;2023-02-19 19:03:57.202280;Saída;Serviço;14516.72;Salário
3857;2023-01-21 19:03:57.202280;Entrada;Serviço;7861.77;Reembolso de serviço
4878;2024-08-31 19:03:57.202280;Saída;Imposto;40332.09;Pagamento de imposto
2420;2023-04-15 19:03:57.202280;Saída;Salário;1054.08;Reembolso de serviço
3255;2023-12-25 19:03:57.202280;Saída;Outros;34316.51;Despesa de operação
1924;2023-10-16 19:03:57.202280;Entrada;Imposto;38689.03;Pagamento de imposto
2305;2023-04-27 19:03:57.202280;Saída;Serviço;7128.01;Recebimento de cliente X
3299;2024-03-31 19:03:57.202280;Entrada;Outros;28636.02;Pagamento por venda
2266;2024-03-11 19:03:57.202280;Saída;Serviço;40941.51;Pagamento de imposto
1053;2023-10-09 19:03:57.202280;Entrada;Serviço;14889.67;Despesa de operação
4542;2023-12-24 19:03:57.202280;Saída;Serviço;23179.56;Outros recebimentos
4775;2023-06-22 19:03:57.202280;Entrada;Salário;43309.39;Outros recebimentos
4419;2023-07-10 19:03:57.202280;Entrada;Serviço;9597.6;Outros recebimentos
2101;2023-02-10 19:03:57.202280;Saída;Serviço;44273.72;Salário
2697;2023-03-13 19:03:57.202280;Entrada;Venda;35255.5;Pagamento por venda
3510;2023-01-12 19:03:57.202280;Entrada;Salário;36160.32;Outros recebimentos
3421;2024-05-25 19:03:57.202280;Saída;Outros;46145.47;Pagamento de imposto
1904;2023-01-27 19:03:57.202280;Saída;Venda;38333.85;Recebimento de cliente X
4268;2024-06-09 19:03:57.202280;Entrada;Imposto;19639.2;Reembolso de serviço
3094;2024-08-31 19:03:57.202280;Entrada;Serviço;20959.93;Pagamento por venda
4702;2024-10-06 19:03:57.202280;Entrada;Venda;47320.81;Pagamento de imposto
1853;2023-01-25 19:03:57.202280;Saída;Serviço;22714.56;Recebimento de cliente X
4757;2023-09-23 19:03:57.202280;Saída;Salário;24741.9;Pagamento de imposto
4548;2023-05-31 19:03:57.202280;Entrada;Salário;11843.03;Recebimento de cliente X
2814;2023-02-10 19:03:57.202280;Entrada;Outros;23691.13;Pagamento de imposto
1270;2024-03-23 19:03:57.202280;Entrada;Venda;17213.76;Pagamento por venda
3304;2023-01-05 19:03:57.202280;Entrada;Outros;27987.82;Salário
1434;2024-01-08 19:03:57.202280;Saída;Salário;21823.62;Salário
1485;2023-05-02 19:03:57.202280;Saída;Salário;43864.35;Pagamento de imposto
3230;2024-08-07 19:03:57.202280;Saída;Salário;23331.36;Salário
2202;2022-11-26 19:03:57.202280;Entrada;Imposto;32416.75;Pagamento por venda
3953;2023-02-06 19:03:57.202280;Saída;Imposto;15457.81;Despesa de operação
2825;2024-09-24 19:03:57.202280;Entrada;Serviço;12670.37;Recebimento de cliente X
4316;2024-02-20 19:03:57.202280;Entrada;Venda;38984.09;Outros recebimentos
2576;2024-05-30 19:03:57.202280;Entrada;Imposto;47807.15;Outros recebimentos
1680;2023-08-06 19:03:57.202280;Saída;Imposto;29050.5;Pagamento por venda
3803;2023-07-09 19:03:57.202280;Entrada;Outros;45510.06;Pagamento por venda
2927;2022-11-14 19:03:57.202280;Entrada;Imposto;14853.89;Outros recebimentos
1922;2024-06-26 19:03:57.202280;Saída;Salário;33415.07;Reembolso de serviço
4741;2023-11-04 19:03:57.202280;Saída;Imposto;17636.8;Pagamento de imposto
2970;2024-04-05 19:03:57.202280;Entrada;Serviço;24173.41;Despesa de operação
1185;2023-09-23 19:03:57.202280;Entrada;Imposto;30792.53;Outros recebimentos
2553;2023-08-26 19:03:57.202280;Entrada;Serviço;18881.35;Salário
1638;2023-12-01 19:03:57.202280;Saída;Venda;47033.03;Recebimento de cliente X
3314;2023-01-13 19:03:57.202280;Saída;Salário;8383.8;Pagamento por venda
3347;2022-12-04 19:03:57.202280;Saída;Outros;44705.17;Outros recebimentos
4006;2024-04-07 19:03:57.202280;Saída;Imposto;11429.97;Pagamento de imposto
1225;2023-07-17 19:03:57.202280;Saída;Outros;2170.04;Recebimento de cliente X
1742;2024-05-31 19:03:57.202280;Entrada;Outros;21534.28;Pagamento de imposto
4965;2023-09-13 19:03:57.202280;Entrada;Outros;21683.84;Reembolso de serviço
1787;2024-01-03 19:03:57.202280;Entrada;Outros;43747.57;Pagamento de imposto
4293;2022-12-16 19:03:57.202280;Entrada;Salário;25160.29;Salário
1390;2023-06-19 19:03:57.202280;Saída;Serviço;41723.73;Outros recebimentos
4077;2024-08-26 19:03:57.202280;Saída;Venda;41665.31;Pagamento de imposto
4268;2023-02-13 19:03:57.202280;Saída;Venda;28216.93;Reembolso de serviço
2474;2024-08-21 19:03:57.202280;Saída;Venda;15276.75;Pagamento por venda
4831;2023-02-06 19:03:57.202280;Saída;Salário;712.15;Pagamento de imposto
4496;2023-10-24 19:03:57.202280;Saída;Imposto;6457.23;Recebimento de cliente X
3536;2023-08-24 19:03:57.202280;Saída;Outros;46242.83;Salário
1839;2024-08-11 19:03:57.202280;Entrada;Imposto;38474.35;Pagamento de imposto
2960;2024-07-10 19:03:57.202280;Saída;Serviço;7378.57;Recebimento de cliente X
3840;2024-08-30 19:03:57.202280;Entrada;Salário;36095.16;Salário
2239;2024-08-28 19:03:57.202280;Entrada;Venda;18248.85;Reembolso de serviço
2716;2023-01-18 19:03:57.202280;Saída;Outros;6748.18;Despesa de operação
4450;2023-12-14 19:03:57.202280;Saída;Venda;15583.38;Salário
3710;2024-08-23 19:03:57.202280;Saída;Salário;20537.66;Despesa de operação
2577;2023-07-26 19:03:57.202280;Entrada;Imposto;40185.61;Salário
1774;2024-06-04 19:03:57.202280;Entrada;Venda;1931.87;Pagamento por venda
3168;2024-02-20 19:03:57.202280;Saída;Venda;14623.65;Recebimento de cliente X
4278;2023-11-19 19:03:57.202280;Entrada;Outros;17387.77;Outros recebimentos
1563;2024-10-27 19:03:57.202280;Saída;Imposto;7277.18;Pagamento por venda
1679;2023-09-04 19:03:57.202280;Entrada;Salário;38388.93;Outros recebimentos
4071;2024-09-29 19:03:57.202280;Saída;Imposto;49.85;Salário
1536;2023-06-09 19:03:57.202280;Entrada;Imposto;18300.83;Pagamento de imposto
4103;2024-06-13 19:03:57.202280;Entrada;Venda;33147.49;Salário
4732;2023-12-02 19:03:57.202280;Entrada;Imposto;4772.14;Pagamento por venda
4730;2024-04-28 19:03:57.202280;Entrada;Outros;33381.76;Salário
1803;2024-04-03 19:03:57.202280;Saída;Venda;29180.61;Outros recebimentos
4552;2022-11-21 19:03:57.202280;Entrada;Outros;27131.09;Salário
3772;2024-09-25 19:03:57.202280;Entrada;Outros;48283.19;Reembolso de serviço
2112;2023-02-23 19:03:57.202280;Saída;Imposto;2650.38;Pagamento por venda
3528;2023-03-25 19:03:57.202280;Entrada;Venda;39579.22;Reembolso de serviço
2627;2023-03-08 19:03:57.202280;Entrada;Venda;43057.21;Pagamento de imposto
4884;2023-02-20 19:03:57.202280;Entrada;Venda;15547.53;Despesa de operação
1868;2024-09-18 19:03:57.202280;Entrada;Venda;13687.26;Outros recebimentos
2490;2024-08-27 19:03:57.202280;Entrada;Imposto;41444.34;Despesa de operação
1150;2023-02-21 19:03:57.202280;Saída;Outros;20843.45;Pagamento por venda
2506;2024-06-10 19:03:57.202280;Entrada;Serviço;47020.76;Recebimento de cliente X
1927;2023-07-30 19:03:57.202280;Saída;Salário;27793.4;Outros recebimentos
4762;2023-10-03 19:03:57.202280;Entrada;Salário;48923.48;Recebimento de cliente X
4858;2024-06-23 19:03:57.202280;Entrada;Outros;8460.73;Despesa de operação
3556;2023-04-14 19:03:57.202280;Entrada;Salário;26363.93;Pagamento por venda
4150;2024-02-10 19:03:57.202280;Saída;Salário;24776.92;Salário
4591;2023-01-27 19:03:57.202280;Entrada;Outros;46897.99;Pagamento de imposto
1523;2023-09-11 19:03:57.202280;Entrada;Outros;8452.13;Outros recebimentos
2727;2023-03-08 19:03:57.202280;Saída;Salário;19437.57;Pagamento de imposto
2738;2023-02-26 19:03:57.202280;Entrada;Outros;34184.21;Reembolso de serviço
4001;2024-06-09 19:03:57.202280;Entrada;Outros;25321.22;Recebimento de cliente X
2338;2023-01-28 19:03:57.202280;Entrada;Venda;9196.54;Outros recebimentos
3598;2023-08-26 19:03:57.202280;Saída;Outros;41779.33;Reembolso de serviço
2193;2023-07-23 19:03:57.202280;Entrada;Serviço;34282.36;Outros recebimentos
4030;2023-09-22 19:03:57.202280;Saída;Salário;41378.82;Salário
2058;2024-02-03 19:03:57.202280;Saída;Serviço;23814.62;Despesa de operação
1209;2024-03-28 19:03:57.202280;Saída;Serviço;46572.79;Pagamento de imposto
1426;2024-09-12 19:03:57.202280;Saída;Salário;18562.8;Salário
4142;2024-06-30 19:03:57.202280;Entrada;Outros;30138.02;Outros recebimentos
4203;2024-10-25 19:03:57.202280;Saída;Venda;27144.4;Outros recebimentos
3984;2023-12-24 19:03:57.202280;Saída;Outros;26374.29;Recebimento de cliente X
4963;2024-08-27 19:03:57.202280;Saída;Salário;18957.35;Despesa de operação
1091;2023-01-14 19:03:57.202280;Saída;Imposto;9031.43;Pagamento por venda
4020;2024-08-05 19:03:57.202280;Saída;Imposto;36376.54;Outros recebimentos
2703;2023-12-23 19:03:57.202280;Entrada;Salário;28598.41;Salário
1213;2023-09-21 19:03:57.202280;Saída;Imposto;24971.65;Pagamento de imposto
1793;2023-10-04 19:03:57.202280;Saída;Imposto;22204.29;Outros recebimentos
4840;2023-11-04 19:03:57.202280;Entrada;Imposto;41942.09;Outros recebimentos
1107;2023-10-24 19:03:57.202280;Saída;Imposto;9018.71;Recebimento de cliente X
2405;2023-02-02 19:03:57.202280;Saída;Imposto;27109.5;Despesa de operação
4009;2024-09-21 19:03:57.202280;Saída;Outros;6719.18;Despesa de operação
2904;2024-09-22 19:03:57.202280;Entrada;Outros;5584.12;Pagamento de imposto
3603;2024-02-20 19:03:57.202280;Entrada;Serviço;4489.56;Despesa de operação
3725;2023-12-22 19:03:57.202280;Entrada;Imposto;48042.19;Outros recebimentos
1107;2022-12-24 19:03:57.202280;Entrada;Outros;9333.59;Salário
2497;2024-01-29 19:03:57.202280;Entrada;Outros;24407.09;Despesa de operação
1983;2023-04-25 19:03:57.202280;Saída;Salário;45674.95;Salário
4882;2024-10-31 19:03:57.202280;Saída;Imposto;42718.17;Recebimento de cliente X
4571;2023-02-15 19:03:57.202280;Entrada;Salário;20844.42;Pagamento por venda
1708;2023-06-30 19:03:57.202280;Entrada;Imposto;12064.52;Outros recebimentos
4764;2024-09-21 19:03:57.202280;Entrada;Imposto;4646.7;Recebimento de cliente X
1455;2024-01-02 19:03:57.202280;Entrada;Imposto;30089.23;Reembolso de serviço
2117;2024-01-28 19:03:57.202280;Saída;Serviço;21094.83;Reembolso de serviço
3049;2023-02-14 19:03:57.202280;Saída;Serviço;37847.79;Pagamento de imposto
1023;2023-06-20 19:03:57.202280;Entrada;Venda;47203.03;Pagamento por venda
3263;2023-08-22 19:03:57.202280;Entrada;Salário;23472.34;Salário
1344;2024-09-28 19:03:57.202280;Entrada;Salário;22757.29;Despesa de operação
3393;2024-10-24 19:03:57.202280;Saída;Salário;42638.82;Despesa de operação
3373;2024-10-13 19:03:57.202280;Saída;Salário;7034.89;Despesa de operação
2942;2023-07-12 19:03:57.202280;Saída;Venda;47063.41;Recebimento de cliente X
2104;2022-12-06 19:03:57.202280;Entrada;Outros;39285.69;Outros recebimentos
3399;2023-02-06 19:03:57.202280;Saída;Venda;37984.2;Pagamento por venda
4312;2024-09-14 19:03:57.202280;Entrada;Salário;13524.52;Salário
2728;2024-03-21 19:03:57.202280;Entrada;Imposto;1192.43;Outros recebimentos
1498;2023-04-22 19:03:57.202280;Entrada;Salário;42543.33;Recebimento de cliente X
2987;2023-04-25 19:03:57.202280;Saída;Outros;44699.79;Reembolso de serviço
1353;2023-12-17 19:03:57.202280;Entrada;Outros;19451.68;Pagamento de imposto
4871;2023-07-16 19:03:57.202280;Saída;Imposto;17855.03;Despesa de operação
2478;2024-07-23 19:03:57.202280;Entrada;Serviço;7377.18;Outros recebimentos
2076;2023-03-05 19:03:57.202280;Saída;Salário;3270.25;Pagamento por venda
4648;2023-06-30 19:03:57.202280;Saída;Imposto;20763.13;Salário
2800;2023-10-09 19:03:57.202280;Entrada;Outros;8786.87;Reembolso de serviço
3840;2023-06-29 19:03:57.202280;Entrada;Venda;24123.71;Reembolso de serviço
2094;2023-10-25 19:03:57.202280;Saída;Outros;42061.34;Salário
2355;2023-11-07 19:03:57.202280;Saída;Venda;28726.63;Recebimento de cliente X
4902;2023-09-13 19:03:57.202280;Entrada;Salário;10377.1;Despesa de operação
2269;2024-09-05 19:03:57.202280;Entrada;Venda;22556.5;Despesa de operação
2125;2024-09-05 19:03:57.202280;Entrada;Salário;21603.51;Reembolso de serviço
4911;2023-08-23 19:03:57.202280;Saída;Salário;36642.54;Despesa de operação
2527;2024-02-06 19:03:57.202280;Saída;Outros;38218.25;Salário
2561;2023-10-01 19:03:57.202280;Saída;Venda;13571.13;Despesa de operação
3483;2023-11-06 19:03:57.202280;Saída;Venda;3231.1;Outros recebimentos
3858;2023-08-31 19:03:57.202280;Saída;Imposto;10847.18;Salário
3693;2024-10-17 19:03:57.202280;Saída;Imposto;9464.37;Recebimento de cliente X
1900;2023-02-05 19:03:57.202280;Entrada;Serviço;40653.95;Despesa de operação
1764;2023-01-05 19:03:57.202280;Entrada;Outros;27856.33;Pagamento de imposto
2791;2023-05-30 19:03:57.202280;Entrada;Venda;15202.5;Outros recebimentos
4006;2022-12-26 19:03:57.202280;Entrada;Salário;41639.9;Pagamento de imposto
2834;2023-09-27 19:03:57.202280;Saída;Serviço;7314.04;Pagamento por venda
4065;2023-01-09 19:03:57.202280;Saída;Outros;39588.33;Recebimento de cliente X
4084;2024-02-07 19:03:57.202280;Entrada;Venda;16352.86;Recebimento de cliente X
3832;2023-08-06 19:03:57.202280;Saída;Imposto;15955.23;Recebimento de cliente X
4257;2024-04-24 19:03:57.202280;Saída;Serviço;41601.19;Pagamento de imposto
4653;2023-12-02 19:03:57.202280;Entrada;Salário;24049.22;Outros recebimentos
1013;2024-07-30 19:03:57.202280;Entrada;Venda;11691.17;Reembolso de serviço
2803;2023-08-08 19:03:57.202280;Entrada;Salário;46801.89;Despesa de operação
3410;2023-11-15 19:03:57.202280;Entrada;Salário;41701.18;Recebimento de cliente X
4367;2023-12-06 19:03:57.202280;Entrada;Salário;1011.65;Pagamento por venda
2280;2024-06-05 19:03:57.202280;Saída;Serviço;755.39;Pagamento por venda
1408;2023-03-23 19:03:57.202280;Entrada;Venda;26345.61;Pagamento de imposto
3928;2023-05-24 19:03:57.202280;Saída;Venda;40152.98;Outros recebimentos
3715;2024-10-17 19:03:57.202280;Saída;Venda;21351.44;Pagamento por venda
1887;2024-05-21 19:03:57.202280;Entrada;Venda;37692.31;Pagamento de imposto
3718;2023-06-16 19:03:57.202280;Saída;Imposto;7216.07;Recebimento de cliente X
2240;2023-01-23 19:03:57.202280;Entrada;Imposto;11058.09;Despesa de operação
4036;2024-03-31 19:03:57.202280;Saída;Serviço;15849.03;Pagamento de imposto
2432;2024-08-10 19:03:57.202280;Entrada;Outros;47823.09;Despesa de operação
2791;2023-10-12 19:03:57.202280;Saída;Outros;3119.36;Pagamento por venda
3942;2024-04-24 19:03:57.202280;Saída;Imposto;47207.21;Reembolso de serviço
2118;2023-08-08 19:03:57.202280;Entrada;Outros;32838.12;Pagamento de imposto
3681;2023-01-25 19:03:57.202280;Saída;Venda;45094.52;Reembolso de serviço
2972;2023-04-30 19:03:57.202280;Saída;Venda;40781.17;Recebimento de cliente X
1366;2024-01-01 19:03:57.202280;Entrada;Serviço;32512.08;Pagamento por venda
3720;2023-01-27 19:03:57.202280;Saída;Venda;4458.53;Outros recebimentos
4901;2024-03-15 19:03:57.202280;Entrada;Venda;7980.78;Pagamento de imposto
2518;2022-11-29 19:03:57.202280;Saída;Serviço;13755.32;Recebimento de cliente X
1995;2023-08-24 19:03:57.202280;Entrada;Salário;33327.78;Salário
4158;2024-08-05 19:03:57.202280;Entrada;Venda;42057.77;Pagamento de imposto
3863;2024-09-26 19:03:57.202280;Saída;Venda;9263.09;Recebimento de cliente X
1648;2023-06-26 19:03:57.202280;Saída;Venda;38809.04;Pagamento por venda
4587;2023-02-04 19:03:57.202280;Saída;Outros;28865.92;Salário
1612;2024-06-29 19:03:57.202280;Entrada;Venda;30098.1;Outros recebimentos
3740;2024-04-28 19:03:57.202280;Saída;Venda;46105.39;Despesa de operação
3254;2024-02-17 19:03:57.202280;Entrada;Outros;9724.52;Salário
2852;2024-01-02 19:03:57.202280;Saída;Salário;23897.61;Reembolso de serviço
2764;2023-05-14 19:03:57.202280;Saída;Serviço;34470.96;Despesa de operação
1827;2024-07-11 19:03:57.202280;Entrada;Venda;49121.13;Despesa de operação
2489;2024-03-22 19:03:57.202280;Entrada;Imposto;7333.76;Salário
1955;2024-03-01 19:03:57.202280;Saída;Outros;7566.84;Despesa de operação
3003;2023-11-27 19:03:57.202280;Entrada;Imposto;45557.42;Reembolso de serviço
2368;2024-04-26 19:03:57.202280;Entrada;Outros;29680.93;Reembolso de serviço
3136;2023-11-27 19:03:57.202280;Entrada;Serviço;34882.28;Pagamento de imposto
1099;2024-08-21 19:03:57.202280;Saída;Outros;16542.53;Despesa de operação
2266;2024-07-16 19:03:57.202280;Saída;Salário;2059.8;Recebimento de cliente X
4905;2024-05-14 19:03:57.202280;Entrada;Imposto;9019.58;Reembolso de serviço
1204;2023-07-31 19:03:57.202280;Saída;Serviço;41863.0;Recebimento de cliente X
3388;2024-02-06 19:03:57.202280;Entrada;Venda;16082.98;Pagamento de imposto
4079;2023-06-01 19:03:57.202280;Entrada;Salário;18313.02;Despesa de operação
2110;2023-02-13 19:03:57.202280;Entrada;Imposto;48419.58;Outros recebimentos
2836;2022-11-13 19:03:57.202280;Entrada;Outros;43106.8;Pagamento por venda
1760;2023-12-18 19:03:57.202280;Saída;Salário;605.0;Outros recebimentos
1207;2023-01-06 19:03:57.202280;Entrada;Venda;22436.6;Salário
4104;2024-05-07 19:03:57.202280;Saída;Imposto;4901.2;Despesa de operação
2057;2023-08-23 19:03:57.202280;Saída;Outros;3815.21;Outros recebimentos
4405;2024-05-28 19:03:57.202280;Saída;Salário;14311.03;Reembolso de serviço
2665;2022-12-31 19:03:57.202280;Saída;Salário;48521.73;Pagamento de imposto
4587;2023-10-25 19:03:57.202280;Saída;Venda;17226.41;Pagamento de imposto
1423;2023-11-02 19:03:57.202280;Saída;Venda;28623.0;Pagamento de imposto
1248;2023-10-18 19:03:57.202280;Entrada;Imposto;35294.9;Pagamento de imposto
2470;2023-01-10 19:03:57.202280;Entrada;Outros;34797.45;Despesa de operação
1062;2024-09-16 19:03:57.202280;Saída;Serviço;14908.19;Recebimento de cliente X
4684;2023-10-13 19:03:57.202280;Saída;Imposto;14006.45;Recebimento de cliente X
4046;2023-08-11 19:03:57.202280;Saída;Outros;22816.83;Salário
3331;2024-11-03 19:03:57.202280;Saída;Venda;21156.06;Recebimento de cliente X
1954;2023-01-27 19:03:57.202280;Saída;Outros;18621.18;Pagamento de imposto
2634;2024-09-14 19:03:57.202280;Saída;Imposto;29780.33;Despesa de operação
2389;2024-11-09 19:03:57.202280;Entrada;Salário;9941.33;Pagamento por venda
1230;2024-08-25 19:03:57.202280;Saída;Serviço;13627.33;Recebimento de cliente X
4503;2022-11-16 19:03:57.202280;Saída;Serviço;12932.84;Salário
2945;2024-09-22 19:03:57.202280;Entrada;Salário;28603.56;Pagamento por venda
2360;2024-05-29 19:03:57.202280;Entrada;Imposto;11459.3;Pagamento por venda
4312;2024-07-03 19:03:57.202280;Saída;Serviço;12963.85;Recebimento de cliente X
4186;2023-02-27 19:03:57.202280;Saída;Venda;22779.93;Recebimento de cliente X
2535;2023-07-27 19:03:57.202280;Saída;Salário;21642.46;Recebimento de cliente X
4273;2024-10-24 19:03:57.202280;Saída;Outros;19372.41;Outros recebimentos
3713;2023-01-11 19:03:57.202280;Saída;Serviço;4169.62;Salário
4520;2023-05-22 19:03:57.202280;Saída;Imposto;16027.7;Reembolso de serviço
2807;2022-12-25 19:03:57.202280;Entrada;Venda;43426.24;Reembolso de serviço
4573;2024-07-13 19:03:57.202280;Entrada;Salário;18997.65;Recebimento de cliente X
2104;2024-09-11 19:03:57.202280;Saída;Outros;44365.32;Reembolso de serviço
4818;2023-10-17 19:03:57.202280;Entrada;Salário;3400.86;Pagamento de imposto
3557;2024-07-17 19:03:57.202280;Entrada;Salário;46212.05;Despesa de operação
2636;2023-05-07 19:03:57.202280;Saída;Salário;23697.29;Pagamento por venda
1007;2023-06-17 19:03:57.202280;Saída;Imposto;38452.35;Pagamento de imposto
4479;2024-07-09 19:03:57.202280;Saída;Imposto;35195.1;Pagamento de imposto
2265;2024-07-01 19:03:57.202280;Saída;Salário;496.43;Despesa de operação
3344;2023-06-05 19:03:57.202280;Entrada;Serviço;46147.74;Despesa de operação
1550;2024-05-11 19:03:57.202280;Entrada;Imposto;48223.19;Pagamento por venda
4949;2024-06-09 19:03:57.202280;Saída;Serviço;33360.91;Pagamento por venda
3597;2023-05-22 19:03:57.202280;Entrada;Serviço;4992.75;Pagamento por venda
2649;2023-01-10 19:03:57.202280;Saída;Salário;30441.72;Pagamento de imposto
2637;2024-10-29 19:03:57.202280;Entrada;Serviço;40003.81;Recebimento de cliente X
2476;2024-02-03 19:03:57.202280;Entrada;Serviço;23883.89;Reembolso de serviço
4298;2023-12-02 19:03:57.202280;Saída;Salário;40831.96;Pagamento por venda
4926;2023-08-09 19:03:57.202280;Saída;Venda;26692.12;Pagamento por venda
4322;2023-04-09 19:03:57.202280;Saída;Salário;44029.5;Pagamento de imposto
4377;2023-07-27 19:03:57.202280;Saída;Venda;9154.66;Pagamento por venda
1542;2024-10-31 19:03:57.202280;Saída;Imposto;27126.83;Reembolso de serviço
4835;2023-04-14 19:03:57.202280;Entrada;Imposto;830.04;Outros recebimentos
2761;2023-01-21 19:03:57.202280;Entrada;Venda;40123.59;Pagamento por venda
2499;2023-03-23 19:03:57.202280;Saída;Serviço;47991.71;Pagamento por venda
4399;2024-01-11 19:03:57.202280;Saída;Imposto;38719.87;Outros recebimentos
4789;2024-10-21 19:03:57.202280;Entrada;Imposto;21343.2;Pagamento por venda
2753;2024-09-23 19:03:57.202280;Saída;Serviço;9095.66;Pagamento de imposto
2445;2024-10-27 19:03:57.202280;Saída;Salário;8128.12;Pagamento de imposto
2951;2023-10-30 19:03:57.202280;Entrada;Serviço;14749.81;Pagamento de imposto
1740;2023-06-03 19:03:57.202280;Entrada;Venda;6239.88;Pagamento por venda
2274;2023-01-12 19:03:57.202280;Entrada;Imposto;37269.93;Reembolso de serviço
3993;2023-11-17 19:03:57.202280;Saída;Serviço;25986.07;Despesa de operação
2967;2024-09-25 19:03:57.202280;Saída;Venda;17003.98;Pagamento de imposto
3357;2023-06-26 19:03:57.202280;Entrada;Imposto;12009.91;Pagamento de imposto
1615;2024-02-15 19:03:57.202280;Entrada;Outros;19.35;Despesa de operação
2672;2024-11-06 19:03:57.202280;Entrada;Imposto;19910.94;Despesa de operação
2810;2023-01-05 19:03:57.202280;Entrada;Imposto;27925.49;Pagamento de imposto
4028;2024-04-29 19:03:57.202280;Saída;Imposto;38102.92;Despesa de operação
4097;2024-06-20 19:03:57.202280;Saída;Imposto;14865.43;Pagamento por venda
1423;2024-07-12 19:03:57.202280;Entrada;Outros;32601.27;Recebimento de cliente X
3013;2023-08-19 19:03:57.202280;Entrada;Serviço;4943.69;Despesa de operação
1258;2022-11-25 19:03:57.202280;Saída;Imposto;31884.7;Salário
4560;2023-02-27 19:03:57.202280;Saída;Salário;3856.78;Pagamento por venda
